image_id,perimeter,area,circularity
ISIC_0001960,3497.0,276346.0,3.52150425818589
ISIC_0011296,1610.0,142991.0,1.4425576714216346
ISIC_0011095,1464.0,174226.0,0.9789473239042592
ISIC_0013879,3026.0,467547.0,1.5584852941960101
ISIC_0012700,3406.0,226880.0,4.068958024943607
ISIC_0000523,1413.0,157005.0,1.011954477800205
ISIC_0011349,2507.0,520140.0,0.961564786331347
ISIC_0012503,3831.0,573651.0,2.035948016075742
ISIC_0000326,937.0,67542.0,1.0344164092819894
ISIC_0012105,1925.0,178521.0,1.6518183742946337
ISIC_0014507,4295.0,764235.0,1.9208327373712084
ISIC_0012338,2115.0,216505.0,1.6441557246073846
ISIC_0009954,1048.0,101895.0,0.8577482242386821
ISIC_0000125,621.0,32590.0,0.9416488402715805
ISIC_0010342,2293.0,396213.0,1.0560136320372866
ISIC_0014890,8627.0,3475779.0,1.7039528650414726
ISIC_0013333,2864.0,360181.0,1.8122385468576898
ISIC_0014848,7777.0,2644349.0,1.8201013060481872
ISIC_0010498,1498.0,208054.0,0.8582971942812575
ISIC_0013037,2555.0,306942.0,1.692449139214363
ISIC_0010078,2054.0,367592.0,0.913324196241331
ISIC_0010046,1104.0,104026.0,0.9323659042907134
ISIC_0009925,1638.0,247335.0,0.8632415855682601
ISIC_0000154,2278.0,308651.0,1.3379192027689575
ISIC_0014576,2635.0,294141.0,1.8784334379587087
ISIC_0000369,1624.0,157181.0,1.335248621627075
ISIC_0000357,673.0,39107.0,0.9216494389708885
ISIC_0012377,2478.0,571454.0,0.85508928240654
ISIC_0014775,20104.0,18762084.0,1.7142494197309026
ISIC_0011338,1259.0,127004.0,0.9931713818109845
ISIC_0000552,1807.0,209233.0,1.2418703521334307
ISIC_0011306,1502.0,118858.0,1.5104334089211002
ISIC_0013808,3756.0,152033.0,7.38419977651847
ISIC_0014395,6754.0,1884439.0,1.9263276784312289
ISIC_0013836,1960.0,189241.0,1.6154259102991029
ISIC_0014793,11357.0,4700432.0,2.1836328209306295
ISIC_0012391,3314.0,201628.0,4.3345528433086615
ISIC_0010847,1857.0,327794.0,0.8371686247312389
ISIC_0000288,2772.0,620549.0,0.985372658918985
ISIC_0014694,13979.0,8812141.0,1.7646594582862074
ISIC_0012690,2973.0,394040.0,1.78500585092844
ISIC_0012475,4138.0,1368055.0,0.9960188345424783
ISIC_0000455,4694.0,1161233.0,1.50993042898692
ISIC_0014274,2667.0,331303.0,1.7084835392585764
ISIC_0012676,1338.0,89301.0,1.595313501195995
ISIC_0014049,3256.0,405672.0,2.079619567984332
ISIC_0000053,4798.0,860979.0,2.127737581607494
ISIC_0000250,1701.0,245341.0,0.9384878016659121
ISIC_0000332,910.0,60211.0,1.0944529103851335
ISIC_0009940,2858.0,409435.0,1.5875580697610954
ISIC_0000131,3198.0,814519.0,0.9991848382967152
ISIC_0014316,5359.0,1103821.0,2.07042259171456
ISIC_0000509,1879.0,217472.0,1.2919340591729336
ISIC_0012529,2380.0,278374.0,1.6192554973699627
ISIC_0011363,2293.0,465183.0,0.8994445824339871
ISIC_0012517,3834.0,1310254.0,0.8927685008617141
ISIC_0014328,4002.0,1072419.0,1.188446962045417
ISIC_0009998,1451.0,195248.0,0.8581009186793708
ISIC_0000235,1679.0,253498.0,0.8849464491410578
ISIC_0009879,1564.0,221200.0,0.8799915679866926
ISIC_0000008,1978.0,261535.0,1.1904547543693025
ISIC_0014617,1582.0,128323.0,1.5520245622169084
ISIC_0000036,2973.0,664569.0,1.0583757375078322
ISIC_0013553,6217.0,1701206.0,1.8079855908792886
ISIC_0010327,1235.0,141185.0,0.8596773668496513
ISIC_0013155,700.0,25323.0,1.5398239172891979
ISIC_0013356,2321.0,202844.0,2.1133832003626107
ISIC_0009078,2279.0,359202.0,1.1506415175630325
ISIC_0015189,13097.0,7431913.0,1.8366786342808121
ISIC_0013052,4055.0,1495009.0,0.8752417905623351
ISIC_0010220,965.0,57303.0,1.2932050842080713
ISIC_0009160,2161.0,419438.0,0.8859962747755891
ISIC_0013690,1246.0,141094.0,0.8756240365616432
ISIC_0013493,20321.0,2279407.0,14.416452654253762
ISIC_0010607,766.0,36330.0,1.2852342112417856
ISIC_0013676,4124.0,839084.0,1.6129541019864915
ISIC_0010201,2185.0,400704.0,0.9481331708479377
ISIC_0010002,1579.0,232714.0,0.8525736085267329
ISIC_0013572,4282.0,779377.0,1.8721294564633553
ISIC_0015170,15781.0,9431287.0,2.101300746152823
ISIC_0010105,1107.0,113311.0,0.8606237075704037
ISIC_0013174,3019.0,441864.0,1.6414503176022377
ISIC_0014832,15374.0,7865441.0,2.391337155411085
ISIC_0013192,1217.0,76006.0,1.5506843901075718
ISIC_0013797,5709.0,1368287.0,1.895540295920117
ISIC_0013594,8373.0,3238871.0,1.722497766402423
ISIC_0009880,1430.0,188015.0,0.8655052605606381
ISIC_0013975,2061.0,390029.0,0.866660932937357
ISIC_0000017,2068.0,257363.0,1.3223459653202556
ISIC_0014636,3632.0,546337.0,1.921415111937378
ISIC_0000029,3226.0,651130.0,1.2718946973208345
ISIC_0000214,1566.0,152392.0,1.2805940588123657
ISIC_0009961,1959.0,299038.0,1.0212513144815174
ISIC_0000110,1994.0,330839.0,0.9563651554250363
ISIC_0012333,1599.0,107301.0,1.8961962966435595
ISIC_0014731,14204.0,3098442.0,5.1816502088895176
ISIC_0006711,2144.0,430281.0,0.8501342802592569
ISIC_0000313,1035.0,100042.0,0.8520958892945742
ISIC_0000516,2049.0,273920.0,1.2196923777598505
ISIC_0006114,2535.0,293461.0,1.7425918165799121
ISIC_0012508,3949.0,688716.0,1.8018732211069688
ISIC_0012735,1831.0,167053.0,1.5970280544710596
ISIC_0000528,1325.0,94433.0,1.479442551680603
ISIC_0014337,4518.0,675125.0,2.4060153783324045
ISIC_0011199,684.0,35422.0,1.051064240517218
ISIC_0008626,7264.0,1203201.0,3.4898247857524427
ISIC_0009987,1541.0,194401.0,0.9720686092571672
ISIC_0000297,736.0,50313.0,0.8567725642786888
ISIC_0000094,1477.0,186984.0,0.928424688337824
ISIC_0013910,1437.0,105350.0,1.5598007768463598
ISIC_0000492,1536.0,112358.0,1.670969671126828
ISIC_0011220,695.0,27286.0,1.4087043976208082
ISIC_0012657,1385.0,89064.0,1.713907924146967
ISIC_0000474,2851.0,353408.0,1.8302406391401538
ISIC_0012669,1375.0,169369.0,0.8883039820838367
ISIC_0000072,1090.0,94984.0,0.9953886332828731
ISIC_0014754,14142.0,9076609.0,1.7534289567842665
ISIC_0000376,3864.0,1314985.0,0.903532071169546
ISIC_0014569,4391.0,823290.0,1.863649211284363
ISIC_0012155,1664.0,232443.0,0.9479388179196118
ISIC_0000348,1083.0,92272.0,1.0115261512057288
ISIC_0014557,6925.0,2660802.0,1.434224487168018
ISIC_0011327,2141.0,290925.0,1.2538408863023465
ISIC_0011124,1833.0,209666.0,1.2752256984682426
ISIC_0014151,7408.0,4222606.0,1.034216644282065
ISIC_0013817,4631.0,1044183.0,1.6344177857208102
ISIC_0014189,10523.0,6453597.0,1.365423693667248
ISIC_0012788,1679.0,132148.0,1.6975826721884544
ISIC_0000390,6227.0,3041536.0,1.0145066688924835
ISIC_0000193,1708.0,227679.0,1.0196306771903316
ISIC_0010858,1433.0,198637.0,0.8226637659017029
ISIC_0010081,1034.0,94893.0,0.8965964946642979
ISIC_0010487,1807.0,174867.0,1.485930789616875
ISIC_0010461,1425.0,91209.0,1.771667304301001
ISIC_0008879,1980.0,386024.0,0.8081764850080131
ISIC_0013410,3728.0,606072.0,1.8248102969713762
ISIC_0010067,1585.0,166275.0,1.20232454340411
ISIC_0010059,958.0,51333.0,1.4227366137941504
ISIC_0010264,2206.0,437838.0,0.884479356109281
ISIC_0013517,1769.0,155160.0,1.6049667178041913
ISIC_0001131,6163.0,2424865.0,1.2464845687654753
ISIC_0010566,1114.0,111256.0,0.8876404317846667
ISIC_0010558,2519.0,342005.0,1.4764339247270246
ISIC_0014869,14821.0,8441892.0,2.0706436208141836
ISIC_0008998,15097.0,4406631.0,4.115899489761387
ISIC_0010186,1742.0,270794.0,0.8917587921606724
ISIC_0014735,16377.0,19956040.0,1.0695090608630906
ISIC_0000317,405.0,15218.0,0.8577142049102423
ISIC_0000329,855.0,66193.0,0.8788409822319035
ISIC_0012309,2893.0,374976.0,1.7761659136925037
ISIC_0009965,1968.0,312770.0,0.985406072055416
ISIC_0013890,3844.0,1242159.0,0.9466287790801035
ISIC_0011145,1379.0,188614.0,0.8023146880300904
ISIC_0013876,3353.0,231128.0,3.870835198676557
ISIC_0005187,3589.0,330591.0,3.1006020259568463
ISIC_0009884,1078.0,83728.0,1.1044776710777884
ISIC_0013971,800.0,22090.0,2.3055491982528977
ISIC_0013997,3550.0,589823.0,1.700298369439316
ISIC_0000415,19379.0,3560440.0,8.393617800294958
ISIC_0012435,2448.0,302163.0,1.5782350322285879
ISIC_0012230,2230.0,240228.0,1.6473134199628818
ISIC_0014632,1015.0,50470.0,1.624384795391796
ISIC_0006612,2959.0,762410.0,0.9138848593839203
ISIC_0014431,1876.0,179783.0,1.5577837921243451
ISIC_0000013,1635.0,192711.0,1.1038730865047452
ISIC_0013775,3418.0,567008.0,1.6396270188236497
ISIC_0013196,440.0,17908.0,0.8602969896859207
ISIC_0014808,12154.0,6453559.0,1.8215005854545487
ISIC_0014836,26172.0,6676476.0,8.164256995829206
ISIC_0013395,2846.0,383106.0,1.6824453793995844
ISIC_0013497,3768.0,589454.0,1.916734699186659
ISIC_0010603,2744.0,566352.0,1.057966488675221
ISIC_0013274,2958.0,423617.0,1.6436641960633243
ISIC_0010006,1740.0,272450.0,0.8843044700037114
ISIC_0013672,5904.0,2394418.0,1.1584648605260033
ISIC_0010205,939.0,70456.0,0.9958715764301767
ISIC_0010367,978.0,90598.0,0.840135304246829
ISIC_0013316,8444.0,3008072.0,1.8862461141999742
ISIC_0010562,1041.0,102274.0,0.8431917588280904
ISIC_0010584,893.0,71172.0,0.8916283806390775
ISIC_0010182,805.0,32221.0,1.6004528412700643
ISIC_0012950,3733.0,693167.0,1.5998093733285883
ISIC_0010483,1314.0,93269.0,1.4731383853300353
ISIC_0010465,1578.0,148371.0,1.3355344956697708
ISIC_0013012,2694.0,304684.0,1.895551857927707
ISIC_0010063,3149.0,691860.0,1.1405576314881591
ISIC_0012988,1953.0,172215.0,1.762477764235389
ISIC_0000171,1987.0,284555.0,1.10412857358364
ISIC_0000372,1174.0,124077.0,0.8839649505747444
ISIC_0000549,3037.0,205416.0,3.573102310215737
ISIC_0006193,2063.0,375642.0,0.9016011308584646
ISIC_0014788,17353.0,3301510.0,7.258161919674698
ISIC_0000197,3213.0,450047.0,1.8253817998027277
ISIC_0010862,1178.0,122509.0,0.9013899715512073
ISIC_0000293,2880.0,615496.0,1.0723828911815974
ISIC_0000496,1622.0,179241.0,1.1680312911146948
ISIC_0014289,9960.0,4449440.0,1.774203607939984
ISIC_0008145,2456.0,305213.0,1.5726925635768378
ISIC_0000470,1501.0,125683.0,1.4265105302267742
ISIC_0012450,3002.0,412663.0,1.7378647755722383
ISIC_0011224,1525.0,191268.0,0.9675813897988401
ISIC_0012653,1746.0,149616.0,1.621438851776322
ISIC_0000048,1847.0,212427.0,1.27795102613646
ISIC_0014657,8229.0,3200209.0,1.6838597594314446
ISIC_0000275,904.0,69257.0,0.9389950905597004
ISIC_0000489,2254.0,201566.0,2.0057679242964186
ISIC_0013935,3678.0,254432.0,4.230988588670339
ISIC_0012672,3129.0,438932.0,1.7750231370556
ISIC_0011205,970.0,74278.0,1.008029873954363
ISIC_0014073,35205.0,2806601.0,35.14132703712141
ISIC_0000451,3499.0,1148677.0,0.8481645090086325
ISIC_0000254,1276.0,150189.0,0.8626872095279607
ISIC_0012274,2707.0,242027.0,2.409366290911762
ISIC_0000069,1219.0,100220.0,1.179894424225583
ISIC_0000057,2059.0,329367.0,1.0242895573845765
ISIC_0014475,6076.0,665782.0,4.412590411245227
ISIC_0000353,1130.0,105283.0,0.9651365692183977
ISIC_0014771,18659.0,12513997.0,2.213965346145085
ISIC_0002885,3214.0,913398.0,0.8999571350774187
ISIC_0009921,2440.0,509357.0,0.930138261761307
ISIC_0000150,3913.0,1015240.0,1.2001654253391458
ISIC_0012170,4453.0,1865538.0,0.8458462464855444
ISIC_0014174,1964.0,195617.0,1.5691573977941478
ISIC_0011101,1406.0,175163.0,0.8980869849283525
ISIC_0000556,2435.0,297804.0,1.5843733923218681
ISIC_0012793,1031.0,47384.0,1.785154244722946
ISIC_0013832,4261.0,1637732.0,0.8822067360607736
ISIC_0000188,3237.0,908045.0,0.9182652791999636
ISIC_0014797,6037.0,1180355.0,2.457083093288937
ISIC_0014594,3180.0,499951.0,1.6095961869488034
ISIC_0002287,3101.0,697173.0,1.0976227729094694
ISIC_0014975,12660.0,11115085.0,1.147479033989366
ISIC_0013033,7261.0,1819981.0,2.3052400457584503
ISIC_0010444,591.0,22532.0,1.2335744203373047
ISIC_0010042,1109.0,118037.0,0.8291537423214896
ISIC_0010241,1561.0,164162.0,1.1811996445152542
ISIC_0010346,1572.0,230048.0,0.85482409951315
ISIC_0013731,3474.0,554562.0,1.731807662600866
ISIC_0013134,1998.0,372065.0,0.8538120616594124
ISIC_0013488,1572.0,247386.0,0.794913917702704
ISIC_0013056,1914.0,306004.0,0.9526796739635381
ISIC_0008807,2943.0,472430.0,1.4589257579956136
ISIC_0010019,2379.0,282742.0,1.5929006678801834
ISIC_0013189,3988.0,1254427.0,1.0089160761229266
ISIC_0012813,5084.0,2455747.0,0.8375632194140993
ISIC_0008507,2548.0,362328.0,1.4258934910568386
ISIC_0011085,1009.0,90856.0,0.8917001828054278
ISIC_0000434,5357.0,2038579.0,1.1202266045312859
ISIC_0014028,1792.0,148881.0,1.7164330544967195
ISIC_0000032,2605.0,557772.0,0.9681638937551357
ISIC_0014410,4304.0,790565.0,1.8646489373363324
ISIC_0000231,1814.0,216564.0,1.2091451467428067
ISIC_0014613,2099.0,199640.0,1.756173631109035
ISIC_0012211,3237.0,472383.0,1.7651486091818098
ISIC_0000135,2513.0,388170.0,1.2946522951422077
ISIC_0000336,801.0,60195.0,0.8481931276908642
ISIC_0014529,1322.0,89511.0,1.5537338850119873
ISIC_0014714,17202.0,19908480.0,1.182796196922387
ISIC_0011359,1637.0,137664.0,1.549055972129334
ISIC_0000533,2140.0,234416.0,1.5546421263558032
ISIC_0011164,1486.0,66497.0,2.6425651436587434
ISIC_0012710,1201.0,70884.0,1.6193023042625483
ISIC_0011367,660.0,41337.0,0.8385694802577547
ISIC_0002806,6703.0,1555299.0,2.2988714248842066
ISIC_0014866,12004.0,5797214.0,1.977984013204346
ISIC_0001100,3772.0,1032983.0,1.0960751453956152
ISIC_0010557,1271.0,93549.0,1.374175140425416
ISIC_0013120,1685.0,244228.0,0.9251123812586733
ISIC_0010569,450.0,14557.0,1.1069889392082437
ISIC_0013526,1221.0,73192.0,1.6209060724810385
ISIC_0012884,3682.0,535824.0,2.0134253959413617
ISIC_0013725,4899.0,2086311.0,0.915431741564189
ISIC_0015220,19049.0,21601460.0,1.3367536983895922
ISIC_0010255,545.0,24652.0,0.9588065262832673
ISIC_0013027,968.0,48602.0,1.5342167132601554
ISIC_0002673,1974.0,338158.0,0.9169903521838229
ISIC_0014987,11709.0,5121030.0,2.1304553070783707
ISIC_0013224,2294.0,252966.0,1.655445202329051
ISIC_0010488,2064.0,354215.0,0.9570675104752918
ISIC_0010857,2644.0,664262.0,0.8374784273753911
ISIC_0012381,3111.0,741923.0,1.0380811943962485
ISIC_0014783,14172.0,7970924.0,2.0051356336968262
ISIC_0014580,3992.0,1013990.0,1.2506550158427607
ISIC_0012182,1940.0,185022.0,1.6187143794269256
ISIC_0012787,2230.0,230981.0,1.713261299634356
ISIC_0014385,8707.0,5375136.0,1.122374439761744
ISIC_0011115,569.0,23774.0,1.0837083269617047
ISIC_0003308,2602.0,570409.0,0.9445356431342603
ISIC_0000542,2224.0,247707.0,1.588990944548395
ISIC_0011328,1834.0,190027.0,1.4085539522446893
ISIC_0000347,637.0,31499.0,1.02511416399656
ISIC_0012164,1575.0,112815.0,1.7497838528003054
ISIC_0000379,6284.0,2762854.0,1.137377291463
ISIC_0012359,5157.0,2070461.0,1.022156381632866
ISIC_0009935,1104.0,110882.0,0.8747163251000681
ISIC_0012260,1860.0,160482.0,1.7154959469620303
ISIC_0000240,1283.0,135215.0,0.9687653038464479
ISIC_0000043,2957.0,694703.0,1.0015983736928773
ISIC_0011211,2148.0,303739.0,1.2088102425955645
ISIC_0012666,1262.0,80817.0,1.5682168676494337
ISIC_0014264,7092.0,2145350.0,1.8656468328346336
ISIC_0000445,3163.0,891337.0,0.8931956206541074
ISIC_0012658,2652.0,350352.0,1.597469497647197
ISIC_0013921,2699.0,311611.0,1.8603005952969631
ISIC_0012680,2296.0,267337.0,1.5691874758868487
ISIC_0014081,2561.0,263354.0,1.981843578435526
ISIC_0014684,8261.0,1920485.0,2.8277724621935136
ISIC_0000298,819.0,47193.0,1.1310462227794673
ISIC_0013843,1725.0,147704.0,1.6031570828746042
ISIC_0000527,1557.0,171572.0,1.1244002856980866
ISIC_0011170,1500.0,168271.0,1.064053288911234
ISIC_0012539,2205.0,235593.0,1.6422714430954495
ISIC_0006326,2495.0,514899.0,0.9620755717340933
ISIC_0012704,1816.0,160896.0,1.6310849368699831
ISIC_0000519,6646.0,3374739.0,1.0415272076430122
ISIC_0009950,1492.0,199818.0,0.8865294649103608
ISIC_0000121,3050.0,867081.0,0.8537488758906933
ISIC_0000322,1327.0,129927.0,1.0785308472598774
ISIC_0000026,3259.0,904403.0,0.9345377791368509
ISIC_0014639,2814.0,611150.0,1.0310755917104721
ISIC_0009869,737.0,45167.0,0.9569822136103981
ISIC_0000018,2741.0,394111.0,1.5170142155380086
ISIC_0014607,5721.0,2070495.0,1.2579397636221732
ISIC_0012205,2262.0,233887.0,1.7408816750000806
ISIC_0000225,981.0,67721.0,1.1308494424835684
ISIC_0000420,4981.0,1605136.0,1.2300177657981564
ISIC_0011292,1347.0,90570.0,1.5941932270090688
ISIC_0013798,972.0,43444.0,1.7305847039192206
ISIC_0014803,18553.0,17053894.0,1.606182411560654
ISIC_0013346,4481.0,1718112.0,0.9300120007533335
ISIC_0013378,2142.0,400545.0,0.9115442463596886
ISIC_0004110,3060.0,810625.0,0.9192063069454255
ISIC_0004715,2308.0,491935.0,0.8616958915082948
ISIC_0013740,2622.0,603376.0,0.9067080657694223
ISIC_0010337,1297.0,152691.0,0.8767113898778388
ISIC_0002616,2130.0,390862.0,0.9236892577349807
ISIC_0010435,1202.0,64936.0,1.7705717814382067
ISIC_0014904,11858.0,5495467.0,2.036143694380137
ISIC_0013063,4280.0,1693212.0,0.8609270160897087
ISIC_0014925,8096.0,3175268.0,1.642671598495936
ISIC_0013680,2006.0,378000.0,0.8471497626716114
ISIC_0013584,10467.0,9188910.0,0.9487910655372511
ISIC_0012826,5317.0,1231397.0,1.826944546712008
ISIC_0013359,6427.0,3549515.0,0.9260570023411799
ISIC_0000204,2904.0,749230.0,0.8957116056228803
ISIC_0012224,3299.0,1010525.0,0.8570530500488741
ISIC_0000039,2289.0,371311.0,1.1229073022126879
ISIC_0000007,938.0,67562.0,1.0363186536051743
ISIC_0013983,2766.0,331451.0,1.8368561805364547
ISIC_0013965,1757.0,289944.0,0.8472655200950743
ISIC_0013862,7759.0,4755753.0,1.0073545425475916
ISIC_0000538,1180.0,99512.0,1.1134704495998227
ISIC_0014327,4476.0,1518535.0,1.0498940765771787
ISIC_0012725,1740.0,157459.0,1.530104680281922
ISIC_0012518,4625.0,1798761.0,0.9463246380633874
ISIC_0011352,2618.0,331734.0,1.6441424216031153
ISIC_0012526,3657.0,617793.0,1.7226500992452027
ISIC_0000506,896.0,74953.0,0.8523483702671211
ISIC_0000303,2086.0,400420.0,0.8647747149871398
ISIC_0009971,592.0,23427.0,1.1904656587646307
ISIC_0000100,3971.0,1491651.0,0.8412453690508525
ISIC_0014522,2277.0,324760.0,1.270438552995904
ISIC_0000062,1621.0,135916.0,1.5384577747319335
ISIC_0014440,1258.0,82856.0,1.5199435367341065
ISIC_0000261,884.0,65123.0,0.9549052194218646
ISIC_0014046,1674.0,132023.0,1.689084770486143
ISIC_0012679,1174.0,73171.0,1.4989506658712135
ISIC_0011230,1219.0,87987.0,1.3439373907041716
ISIC_0000482,1630.0,174348.0,1.212686031101179
ISIC_0012299,4751.0,1062006.0,1.6913489823151682
ISIC_0014498,3420.0,545936.0,1.704906689044178
ISIC_0010848,1050.0,102090.0,0.8593805698835079
ISIC_0000380,4903.0,1718947.0,1.1128879399300258
ISIC_0013839,1547.0,122487.0,1.5548223166622244
ISIC_0013807,1302.0,87256.0,1.5460260391787004
ISIC_0012543,2342.0,508608.0,0.8581846267470179
ISIC_0012740,1612.0,68120.0,3.035607181751219
ISIC_0009914,1569.0,153153.0,1.279117718428132
ISIC_0000165,1145.0,68953.0,1.5130314073865683
ISIC_0012378,1588.0,117680.0,1.705251626496977
ISIC_0000358,908.0,76932.0,0.8528149599731998
ISIC_0014547,1010.0,89596.0,0.9060335140410423
ISIC_0000366,681.0,28376.0,1.3005683599386888
ISIC_0014579,4050.0,916113.0,1.4247909122918316
ISIC_0013603,1912.0,179867.0,1.617388760246565
ISIC_0010077,1183.0,98906.0,1.125996360952488
ISIC_0013400,4727.0,1925116.0,0.9236436249582376
ISIC_0013205,1452.0,194372.0,0.8631567384716299
ISIC_0010471,608.0,27546.0,1.0679200770188486
