image_id,perimeter,area,circularity
ISIC_0014946,13953.0,9223399.0,1.6797100783654617
ISIC_0013501,3059.0,809661.0,0.9196993285081607
ISIC_0013702,4594.0,1781222.0,0.9428748837999373
ISIC_0012746,1717.0,125176.0,1.8741729126383757
ISIC_0012143,5267.0,1124326.0,1.9634711249632324
ISIC_0014620,1957.0,352503.0,0.864587534922472
ISIC_0012222,1947.0,194086.0,1.5542748850180967
ISIC_0012126,1262.0,75301.0,1.6830929548455438
ISIC_0012927,7712.0,2175381.0,2.1756490765786918
ISIC_0009995,3024.0,725199.0,1.0034517924593882
ISIC_0014624,3520.0,496817.0,1.9846275458426543
ISIC_0014139,4107.0,807751.0,1.661736033567552
ISIC_0012959,2110.0,408356.0,0.8675931321438002
ISIC_0014985,19027.0,17073688.0,1.687343222265161
ISIC_0014162,2644.0,307338.0,1.8100758615115347
ISIC_0012383,4988.0,1194775.0,1.6571312181951252
ISIC_0013651,6906.0,4205941.0,0.902360565622663
ISIC_0014310,3441.0,589944.0,1.5971609845474044
ISIC_0014217,11204.0,4336071.0,2.303774418226486
ISIC_0014611,3431.0,1041865.0,0.8991251035625504
ISIC_0013232,3501.0,467956.0,2.0843437167514725
ISIC_0010459,2438.0,534984.0,0.884131257726496
ISIC_0013010,1151.0,121204.0,0.8698088667167999
ISIC_0008524,2245.0,323767.0,1.2387687628089488
ISIC_0008025,2636.0,629078.0,0.8789748532409832
ISIC_0012335,1922.0,169693.0,1.7323393681432973
ISIC_0007156,2019.0,384761.0,0.8430857116197089
ISIC_0001769,2013.0,216160.0,1.4917716658811586
ISIC_0006651,2116.0,426141.0,0.836119095412628
ISIC_0012191,1599.0,221207.0,0.9197889706300006
ISIC_0013736,5495.0,1376523.0,1.745589243889625
ISIC_0015256,18790.0,25221610.0,1.1139633184259699
ISIC_0014212,8006.0,6376677.0,0.7998837766124954
ISIC_0003582,3566.0,1074487.0,0.9417847379802091
ISIC_0014635,2786.0,615555.0,1.003426339377392
ISIC_0014688,25900.0,24353712.0,2.1919189849882907
ISIC_0014055,9615.0,4043937.0,1.8192162722641
ISIC_0013082,2256.0,254836.0,1.5893060879235128
ISIC_0007344,2625.0,522771.0,1.0489076763464227
ISIC_0012127,1103.0,106564.0,0.9085119560080689
ISIC_0014178,3728.0,574904.0,1.923741052951512
ISIC_0014979,14431.0,15588492.0,1.0631116685510111
ISIC_0013127,7286.0,1884716.0,2.241416436579295
ISIC_0014382,8243.0,2726452.0,1.9831834040828933
ISIC_0012159,2862.0,328058.0,1.9869125911930372
ISIC_0015443,13775.0,9732988.0,1.551412059869311
ISIC_0013644,3545.0,1102493.0,0.9070824706866284
ISIC_0012206,3828.0,630098.0,1.8506568245037345
ISIC_0013898,3576.0,586840.0,1.7340653002112203
ISIC_0013561,2274.0,435348.0,0.9452234838610327
ISIC_0012099,1353.0,88455.0,1.6468852592759675
ISIC_0006815,1739.0,147851.0,1.6276650332361824
ISIC_0012109,1662.0,129415.0,1.6985078492675862
ISIC_0012256,3560.0,1071587.0,0.9411583412123536
ISIC_0013128,3337.0,470897.0,1.8818136986335376
ISIC_0003805,1414.0,136235.0,1.167885479495589
ISIC_0014597,1129.0,60042.0,1.6893625780086987
ISIC_0014610,2141.0,183480.0,1.9880840410263252
ISIC_0012417,12146.0,5936063.0,1.9776898655383104
